YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,T2M,T2MDEW,T2MWET,TS,PS,WS10M,WD10M,WS50M,WD50M
2003,1,29,1.77,48.88,0.11,-3.55,-12.93,-8.24,-6.31,75.02,2.76,132.69,3.34,131.75
2003,1,30,2.56,89.88,1.55,-6.74,-8.64,-7.69,-7.27,75.41,1.15,208.81,1.34,209.12
2003,1,31,1.89,81.06,0.06,-8.72,-11.91,-10.31,-9.91,75.8,1.85,190.75,2.1,190.38
2003,2,1,1.53,65.56,0,-8.36,-14.18,-11.27,-10.58,75.92,1.84,184.38,2.09,178.81
2003,2,2,1.34,52.88,0,-7.47,-15.85,-11.67,-9.47,75.96,3.43,169.88,4.29,168.62
2003,2,3,1.16,38.94,0,-5.39,-17.45,-11.42,-8.8,76.08,2.62,155.31,3.18,153.5
2003,2,4,1.4,36.81,0,-2.83,-15.46,-9.15,-6.5,76.01,2.68,174.31,3.14,172.88
2003,2,5,2.14,42.62,0,0.24,-11.02,-5.39,-2.88,76,2.11,182.56,2.59,184.06
2003,2,6,2.99,62.06,0.34,-0.23,-7.02,-3.63,-2.09,75.24,2.75,224.19,3.34,223.62
2003,2,7,2.56,91.06,5.55,-7.04,-8.77,-7.91,-6.64,75.65,2.2,243,2.45,241.12
2003,2,8,2.01,75.81,0.14,-7.24,-11.35,-9.29,-8.13,75.56,1.85,182.12,2.13,182.19
2003,2,9,1.34,55.44,0,-7.8,-15.51,-11.65,-9.95,75.48,2.76,174.12,3.26,172.25
2003,2,10,1.46,46.5,0,-5.38,-15.1,-10.24,-8.09,75.63,2.41,175.62,2.82,172.81
2003,2,11,1.77,46.62,0,-3.1,-12.99,-8.05,-5.12,75.68,2.63,168.81,3.19,166.81
2003,2,12,2.26,54.12,0.55,-1.76,-10.42,-6.09,-2.91,75.41,2.11,194.44,2.44,194.06
2003,2,13,2.14,91.44,9.55,-9.7,-11.17,-10.43,-10.05,75.67,1.7,194.31,1.78,194.69
2003,2,14,1.4,63.69,0.01,-9.26,-15.39,-12.32,-10.94,75.52,1.96,166.44,2.34,164.31
2003,2,15,3.11,82.75,0.49,-3.52,-6.35,-4.93,-4.45,75.13,1.73,163.81,2.09,163.19
2003,2,16,3.11,77.62,0.75,-2.64,-6.45,-4.54,-3.43,75.01,2.07,119.31,2.48,119.75
2003,2,17,2.44,81.19,4.09,-6.24,-9.36,-7.8,-5.86,74.83,2.49,225.75,2.76,223.88
2003,2,18,1.77,82.12,2.21,-9.94,-12.73,-11.33,-9.46,74.96,1.73,276.25,1.7,276.88
2003,2,19,1.95,77.31,0,-8.21,-11.73,-9.97,-10.4,74.62,1.49,208.12,1.5,210.25
2003,2,20,2.14,64.75,0,-4.91,-10.63,-7.77,-6.96,75.17,1.61,180.31,1.88,204.88
2003,2,21,3.05,77.69,0.27,-2.9,-6.83,-4.87,-3.92,75.19,3.09,188.19,4.11,189.31
2003,2,22,2.75,86.69,0.38,-5.29,-7.68,-6.49,-4.85,75.73,1.64,211.81,1.88,209.69
2003,2,23,2.62,88,0.14,-6.35,-8.47,-7.41,-6.23,75.55,1.26,160,1.38,172.56
2003,2,24,2.75,90.62,1.29,-6.06,-7.87,-6.96,-6.09,75.61,1.12,170.81,1.3,166.81
2003,2,25,2.32,92.38,5.17,-8.24,-9.83,-9.03,-8.52,75.75,1.61,177.81,1.73,185.94
2003,2,26,2.08,70.81,0,-6.45,-11.3,-8.88,-8.27,75.41,2.16,169.69,2.62,168.44
2003,2,27,3.11,74.44,0.74,-2.07,-6.49,-4.27,-3.31,75.01,1.71,223.25,2.15,211.81
2003,2,28,2.32,89,5.08,-7.99,-9.95,-8.97,-7.2,75.54,2.12,234.19,2.43,231.75
2003,3,1,2.14,78.69,3.6,-7.3,-10.79,-9.05,-7.67,75.36,2.38,205.38,2.55,176.88
2003,3,2,1.95,94.62,7.16,-10.69,-11.92,-11.31,-10.27,75.24,2.25,310.12,2.51,310.38
2003,3,3,1.34,96.38,4.31,-14.65,-15.52,-15.09,-14.7,75.65,1.86,278.06,2.06,276.94
2003,3,4,1.1,89.12,1,-16.09,-17.75,-16.92,-18.97,75.98,1.56,204.19,1.75,204.5
2003,3,5,0.92,72.38,0,-16.59,-20.68,-18.63,-22.17,75.96,2.85,176.81,3.27,175.69
2003,3,6,1.28,80.5,0,-13.9,-16.9,-15.4,-18.47,76.15,2.62,162.31,3.06,161.44
2003,3,7,1.59,77.38,0,-10.92,-14.47,-12.69,-14.48,76.09,2.56,159.88,3.12,156.12
2003,3,8,2.01,61.12,0.01,-5.49,-12.13,-8.81,-8.2,75.43,2.88,157.81,3.57,157.38
2003,3,9,3.36,93.38,2.44,-4.18,-5.49,-4.84,-4.64,75.44,1.6,230.31,1.78,229.06
2003,3,10,2.62,83.25,1.34,-5.29,-8.15,-6.72,-5.44,76.1,1.24,214.12,1.27,210.38
2003,3,11,2.2,68.31,0,-4.96,-10.23,-7.6,-6.8,75.92,1.88,198.44,2.13,195.31
2003,3,12,2.01,59.94,0,-4.35,-11.48,-7.92,-6.19,75.81,2.43,190.81,2.84,189.38
2003,3,13,3.36,76.44,0.12,-1.31,-5.35,-3.33,-1.34,75.6,1.62,153.44,2.12,167.88
2003,3,14,4.39,81.69,3.85,1.05,-2.03,-0.49,0.08,75.15,1.84,159.5,2.45,161.62
2003,3,15,2.99,87.56,14.26,-4.77,-6.88,-5.83,-4.66,75.47,2.19,209.19,2.65,221.81
2003,3,16,2.26,64.31,0,-4.35,-10.34,-7.35,-6.84,75.49,1.73,168.38,2,167.31
2003,3,17,2.26,57.88,0,-2.86,-10.27,-6.57,-4.95,75.86,2.16,186.81,2.61,186.75
2003,3,18,2.5,53.19,0.18,-0.48,-9.45,-4.96,-1.63,75.62,2.98,165.25,3.83,163.06
2003,3,19,3.48,78.81,1.39,-1.47,-4.91,-3.19,-1.08,75.91,1.74,195.44,2.05,195.62
2003,3,20,3.3,60.06,0,1.7,-5.77,-2.03,0.4,75.73,1.99,159.25,2.54,158.19
2003,3,21,3.72,57.19,0,4.27,-4.12,0.08,3.39,75.86,2.51,172.56,3.08,171.94
2003,3,22,3.66,58.44,0.04,3.3,-4.42,-0.56,1.87,75.84,2.21,141.94,2.79,141.94
2003,3,23,4.52,67.31,0.45,4.4,-1.6,1.4,3.74,76.02,1.75,172.94,1.97,179.88
2003,3,24,4.27,64.38,0.39,4.14,-2.44,0.85,4.04,75.86,2.46,198.69,2.74,196.12
2003,3,25,4.52,82.25,3.25,1.44,-1.44,0,2.07,76.01,2.02,210.62,2.32,207.62
2003,3,26,3.54,49.62,0,5.48,-4.7,0.39,4.21,76.1,2.02,184.31,2.41,182.38
2003,3,27,4.39,52.56,0.09,7.51,-2.19,2.66,5.9,75.47,3.02,161.62,4.16,157.44
2003,3,28,4.52,86.31,13.24,0.55,-1.68,-0.57,0.54,75.57,1.78,234.81,2.16,217.06
2003,3,29,3.6,73.94,0.06,-0.04,-4.49,-2.27,-0.26,75.56,2.11,190.19,2.38,189.12
2003,3,30,3.3,57.88,0.01,2.62,-5.75,-1.57,2.85,75.51,2.18,183.94,2.55,180.81
2003,3,31,3.48,82.5,5.19,-2.08,-4.92,-3.5,-0.84,75.77,2.7,267.38,2.74,267.25
2003,4,1,2.81,81.75,3.74,-4.53,-7.57,-6.06,-3.17,75.87,2.81,246.38,2.83,244.31
2003,4,2,2.44,72.56,0.35,-4.58,-9.01,-6.79,-4.2,75.58,2.35,200.12,2.39,198.69
2003,4,3,1.95,57.94,0,-3.85,-11.58,-7.71,-3.72,75.89,1.87,228.94,1.97,230.12
2003,4,4,1.89,48.69,0,-2.17,-12.08,-7.13,-2.2,75.87,2.13,199.44,2.39,197.69
2003,4,5,2.87,59.62,0,-0.03,-7.55,-3.79,0.27,75.67,2.51,173,3.08,170.56
2003,4,6,4.64,85.56,2.02,0.98,-1.27,-0.14,0.97,75.61,2.06,208.5,2.86,210.94
2003,4,7,5.8,93.88,3.91,2.73,1.94,2.33,2.75,76.33,3.62,259.69,5.13,261.62
2003,4,8,6.35,89.5,2.16,5.04,3.27,4.15,5.01,76.39,4.64,267.62,6.27,268.44
2003,4,9,6.96,87.44,0.9,6.66,4.56,5.62,6.64,76.2,2.45,257.31,3.2,258.5
2003,4,10,7.26,93.06,7.36,6.16,5.12,5.64,6.05,75.96,2.63,264.94,3.54,264.94
2003,4,11,5.86,86.75,1.67,4.19,2.07,3.13,4.6,76.32,3.58,243.19,4.48,242.25
2003,4,12,5.13,66.81,0,6.75,0.12,3.44,6.89,76.27,2.73,199.06,3.34,197.94
2003,4,13,6.53,83.5,0.12,6.28,3.52,4.9,6.8,76.03,2.55,209.94,2.89,208.81
2003,4,14,5.55,91,13.25,2.57,1.19,1.87,2.76,75.45,2.32,221.69,2.9,202.62
2003,4,15,4.64,91.19,11.87,0.17,-1.29,-0.56,0.87,75.21,1.6,241.62,1.84,236.94
2003,4,16,2.93,94.94,16.52,-5.78,-6.93,-6.36,-5.53,75.91,1.81,256.06,2.2,252.31
2003,4,17,3.3,90.62,5.37,-4.13,-5.75,-4.94,-5.14,75.95,1.86,138.31,2.08,135.88
2003,4,18,4.52,90.81,2.97,-0.32,-1.81,-1.06,-1.45,75.31,1.92,101.12,2.62,99.94
2003,4,19,3.54,93.06,8.52,-3.45,-4.74,-4.1,-3.29,75.37,1.94,203.38,2.01,217.38
2003,4,20,2.81,86.19,3.96,-5.34,-7.66,-6.5,-5.09,75.64,2.04,159.12,2.18,158.5
2003,4,21,3.42,83.88,0.38,-2.56,-5.13,-3.85,-3.15,76.03,1.8,167.81,2.17,180.69
2003,4,22,5.43,85.62,0.01,3.24,0.89,2.06,2.95,76.15,2.04,183.19,2.76,182.31
2003,4,23,6.84,81.19,1.02,7.41,4.05,5.73,7.22,75.91,2.36,166.56,3.12,165.56
2003,4,24,6.1,93.94,11.02,3.51,2.57,3.04,3.74,75.9,1.46,194.81,1.86,196.75
2003,4,25,5.43,86.06,0.47,3.31,1.05,2.19,4.07,76.1,1.99,198.75,2.3,197.31
2003,4,26,4.27,60,0,5.9,-2.13,1.89,5.67,76.26,2.08,206.31,2.3,204.06
2003,4,27,3.78,46.75,0,8.31,-3.89,2.21,7.54,76.15,4.01,126.25,5.59,127.06
2003,4,28,4.39,45.88,0,10.2,-2,4.1,9.42,76.19,4.13,148.88,5.95,150.94
2003,4,29,5.55,56.19,0.04,10.18,0.95,5.57,10.19,76.24,2.88,208.56,3.67,208.19
2003,4,30,5.92,68.69,1.21,7.96,2.03,5,8.81,76.03,2.85,243.81,3.1,241.69
2003,5,1,4.46,86.19,8.63,0.58,-1.74,-0.58,2.23,75.83,2.91,236.81,2.98,235.94
2003,5,2,2.99,84.94,3.99,-4.05,-6.62,-5.34,-2.85,75.92,2.55,314.5,2.53,313.12
2003,5,3,2.87,79.88,1.31,-3.81,-7.18,-5.49,-2.96,75.97,2.34,293.06,2.35,289.75
2003,5,4,2.99,64.44,0,-0.37,-6.73,-3.55,-0.06,75.93,1.75,230.88,1.84,229.25
2003,5,5,3.66,68.94,0.41,1.17,-4.31,-1.56,1.53,75.91,2.13,225.88,2.34,223.75
2003,5,6,3.6,59.31,0.43,3.67,-4.52,-0.42,4.03,76.19,1.92,230.94,2.09,229.81
2003,5,7,3.48,46.25,0,6.67,-4.89,0.89,6.2,76.05,2.64,206,3.02,204.12
2003,5,8,3.72,42.88,0,8.62,-4.2,2.21,7.69,76.09,2.57,204.69,2.93,203.62
2003,5,9,4.03,41.94,0,9.89,-3.04,3.43,8.76,75.98,2.41,214.25,2.66,212.56
2003,5,10,5.37,81.62,0.82,3.96,0.89,2.42,4.32,76.21,2.3,264.5,2.56,263.56
2003,5,11,4.94,70,0,5.37,-0.29,2.54,6.41,76.23,2.3,205.81,2.52,204
2003,5,12,5.13,70.94,0.02,5.72,0.18,2.94,6.44,76.02,1.87,237.94,1.9,240.06
2003,5,13,5.37,71.44,0.34,6.12,0.84,3.48,7.18,76.04,2.07,221.25,2.12,219.62
2003,5,14,5.13,69.12,0.05,6.07,0.06,3.07,6.15,75.92,2.27,203.69,2.63,204.69
2003,5,15,5.55,73.5,0.42,6.13,1.27,3.7,7.59,75.98,1.84,228.5,1.89,225.5
2003,5,16,4.82,61.12,1.29,7.07,-0.52,3.28,7.46,76.1,2.11,214.62,2.19,213
2003,5,17,4.58,57.19,0.01,7.15,-1.35,2.9,7.42,76.13,2.48,214.25,2.73,211.94
2003,5,18,5.19,62.69,0,7.26,0.28,3.77,7.65,76.06,2.24,226,2.46,224.19
2003,5,19,5.13,59.5,0,8.12,0.13,4.12,8.29,76.14,2.14,221.56,2.38,219.94
2003,5,20,5.37,58.06,0,9.08,0.76,4.91,9.39,76.19,2.2,218.06,2.44,216.75
2003,5,21,5.62,59.56,0,9.52,1.39,5.46,9.65,76.18,2.38,215.06,2.72,214.06
2003,5,22,6.04,66.31,0.03,9.06,2.49,5.77,9.57,75.97,2.33,214,2.67,213.25
2003,5,23,6.35,71.56,0.54,8.23,3.19,5.71,7.98,75.83,1.97,205.25,2.26,203.06
2003,5,24,6.41,70.88,0.23,8.64,3.33,5.98,9.18,75.89,1.77,213.06,2,209.88
2003,5,25,7.02,73.12,0.08,9.7,4.48,7.09,10.81,75.8,2.2,241,2.48,238.31
2003,5,26,7.2,80.75,6.4,8.34,4.92,6.63,8.96,75.72,1.36,185.19,1.7,180.19
2003,5,27,5.98,84.56,3.36,4.76,2.24,3.5,5.42,75.69,1.04,226.88,1.11,226.12
2003,5,28,5.74,76.5,1.03,5.98,1.79,3.88,6.82,75.79,1.77,217.19,1.98,214.75
2003,5,29,5.37,68.94,0.62,6.5,0.75,3.62,6.73,75.86,2.4,181.94,2.79,181.12
2003,5,30,4.94,56.25,0.85,9.27,-0.47,4.4,9.8,76.11,2.36,188.38,2.76,187.44
2003,5,31,6.35,55.38,0.01,12.58,2.79,7.68,12.62,75.95,2.56,202.75,3.24,200.19
2003,6,1,7.39,69.69,0.05,10.82,5.3,8.06,10.61,76.19,1.91,235.44,2.09,233.5
2003,6,2,7.32,67,0,11.54,5.2,8.37,11.45,76.16,1.96,199.88,2.2,198
2003,6,3,7.81,78,4.89,10.04,6.12,8.08,10.06,76.18,2.51,230.56,2.91,228.88
2003,6,4,6.47,61.81,0.56,11.33,3.48,7.4,11.85,76.24,2.1,224.62,2.41,224
2003,6,5,5.86,51.31,0,12.57,2.02,7.3,12.31,76.04,2.44,208.88,2.65,204.19
2003,6,6,6.41,55.25,0.14,12.2,3.23,7.72,11.95,76.01,1.92,221.38,2.19,217.62
2003,6,7,7.08,77.19,6.48,8.95,4.76,6.85,9.79,76.01,2.68,215.19,2.79,200.19
2003,6,8,6.29,67.56,0.55,9.23,3.01,6.12,9.91,76.04,2.41,230.56,2.41,230.31
2003,6,9,5.74,59.06,0.02,10.21,1.72,5.97,10.62,76.09,2.48,225.69,2.62,223.94
2003,6,10,5.37,51.62,0.42,11.11,0.62,5.87,11.51,75.86,2.57,234.88,2.66,233.5
2003,6,11,6.84,68.56,0.42,10.02,4.14,7.08,10.94,75.77,1.8,254.5,2.04,252.5
2003,6,12,6.29,81.06,2.77,6.18,2.95,4.56,7.14,75.99,2.49,237.56,2.66,235.88
2003,6,13,4.76,53.94,0,9.44,-0.88,4.29,10.05,75.97,2.47,206.81,2.75,205.31
2003,6,14,4.46,39.81,0,12.39,-1.8,5.3,12.05,75.95,2.77,225.5,3.04,225.38
2003,6,15,5.43,48.44,0.01,11.98,0.81,6.4,12.15,76.13,2.52,214.31,2.81,211.94
2003,6,16,5.74,48,0,13.76,1.65,7.71,13.88,76.02,2.75,231.06,3.03,230.69
2003,6,17,6.16,45.94,0,15.16,2.66,8.91,15.3,75.98,2.41,205.56,2.66,203.06
2003,6,18,6.84,48.94,0.13,16.17,4.13,10.15,17.01,75.79,2.66,213.69,3.12,211.94
2003,6,19,7.32,54.81,0.66,15.25,5.19,10.22,16.14,75.74,2.85,240.19,3.54,240.62
2003,6,20,7.26,57.81,0.01,13.84,5.03,9.44,14.53,75.83,2.12,256,2.32,269.5
2003,6,21,7.2,64.56,2.29,12.04,4.76,8.4,12.58,75.62,1.68,217.94,1.95,214
2003,6,22,8.24,80.38,1.85,10.36,6.9,8.63,10.94,75.76,1.87,202.5,2.1,201.19
2003,6,23,5.31,50,0,13.55,0.47,7.01,14.32,75.83,2.5,245.56,2.82,235.44
2003,6,24,5.07,38.88,0,15.05,-0.04,7.51,15.08,75.86,2.72,237,2.95,236.81
2003,6,25,6.23,44.94,0,15.52,2.87,9.19,15.76,75.91,2.75,232.19,3.09,230.88
2003,6,26,7.51,55.5,0.08,14.93,5.55,10.23,15.37,75.84,2.29,272.38,2.45,271.25
2003,6,27,7.57,61.75,0.31,13.42,5.53,9.48,14.42,75.72,2.19,196.12,2.34,193.25
2003,6,28,6.71,55.5,0.82,13.32,3.95,8.64,14.58,75.67,2.83,240.12,3.32,238.12
2003,6,29,6.23,59,0.45,11.58,2.92,7.25,13.37,75.77,3.12,239.88,3.73,239.81
2003,6,30,5.8,52.31,0.06,12.66,1.85,7.26,13.51,75.62,2.91,223.69,3.3,223
2003,7,1,5.92,45.88,0,14.89,2.15,8.51,15.68,75.7,2.91,220.06,3.34,218.56
2003,7,2,5.86,40.94,0,16.68,1.93,9.3,17.24,76.04,3.02,225,3.44,223.38
2003,7,3,6.47,42.38,0,17.71,3.44,10.58,17.8,76.19,3.31,231.25,3.91,231.31
2003,7,4,7.08,47.88,0.02,17.62,4.58,11.1,18.87,76,3.05,248.94,3.79,247.62
2003,7,5,7.87,57.38,0.54,15.14,6.26,10.69,15.94,75.89,2.34,190.81,2.47,189.25
2003,7,6,7.02,53.06,0.16,14.94,4.54,9.73,15.93,75.86,2.35,221.69,2.49,219.38
2003,7,7,6.29,45.69,0.03,15.63,3.02,9.33,16.58,75.72,2.45,217.69,2.68,215.62
2003,7,8,6.1,43.19,0.02,15.98,2.47,9.23,16.73,75.62,2.7,224.19,3.09,222.81
2003,7,9,6.71,48.81,0.24,15.23,3.9,9.57,15.96,75.59,3.05,223.06,3.7,223.94
2003,7,10,6.29,45.31,0.75,15.58,2.94,9.26,16.1,75.72,3.39,275.75,4.11,276.06
2003,7,11,6.23,44.62,0.08,16.09,2.87,9.48,16.65,75.75,3.84,273.75,4.78,274.06
2003,7,12,7.14,62.5,0.55,12.22,4.87,8.55,12.84,75.69,3.95,240.81,4.87,241.88
2003,7,13,6.71,58.94,0.67,12.52,4.04,8.28,13.69,75.86,3.43,271.06,4.39,270.81
2003,7,14,6.41,51.25,0.37,14.34,3.21,8.78,15.45,75.89,3.15,255.44,3.7,254.44
2003,7,15,5.98,43.88,0.1,15.43,2.28,8.86,16.39,75.94,2.9,235.75,3.28,234.88
2003,7,16,6.65,50.31,0.8,14.96,3.91,9.44,16.09,76.09,2.59,216.88,2.94,217.44
2003,7,17,5.8,42,0,16.31,1.98,9.15,17.46,76.08,2.68,221.75,3.07,219.88
2003,7,18,5.07,31.88,0,18.46,0.02,9.24,18.94,76.06,2.75,218.94,3.07,217.5
2003,7,19,5.49,32.56,0,19.14,1.19,10.16,19.23,75.95,3.01,230,3.43,229.06
2003,7,20,5.62,31.62,0,20.15,1.45,10.8,20.36,75.85,2.67,234.19,2.98,233.19
2003,7,21,5.74,31.75,0.01,20.55,1.73,11.14,21.24,75.83,3.53,235.81,4.31,235.38
2003,7,22,8.79,59.44,0.13,16.09,7.92,12.01,17.25,75.88,3.48,272,4.55,270.44
2003,7,23,7.57,56.25,0.18,15.12,5.61,10.36,16.93,75.79,2.97,265.06,3.62,272.88
2003,7,24,5.31,45.19,0.35,13.55,0.17,6.87,15.12,75.83,2.64,244.88,3.09,243.75
2003,7,25,4.03,27.62,0,16.58,-3.2,6.69,17.21,75.63,2.9,226.81,3.19,225.88
2003,7,26,4.88,31.25,0.01,17.33,-0.58,8.37,18.15,75.64,2.42,217.12,2.58,213.62
2003,7,27,5.07,35.12,0.02,16.42,0.12,8.27,17.22,75.77,3.09,240.38,3.56,241.31
2003,7,28,4.27,30.88,0,16.03,-2.22,6.9,16.73,75.93,2.94,242.56,3.34,242.62
2003,7,29,3.91,27.38,0,16.16,-3.49,6.33,16.52,75.84,3.25,228.19,3.69,226.19
2003,7,30,3.17,23.12,0,16.41,-6.24,5.08,16.92,75.73,2.72,220,2.99,218.19
2003,7,31,3.05,19.62,0,17.81,-6.43,5.69,17.98,75.73,3.05,220.5,3.43,219.62
2003,8,1,3.78,24.12,0.04,18.25,-4.13,7.05,19.23,75.84,3.37,249.69,4.06,247.5
2003,8,2,8.06,56.5,0.84,16.13,6.58,11.36,18.08,75.82,2.67,215,3.12,213.81
2003,8,3,7.08,55.75,0.29,14.44,4.61,9.52,16.62,75.87,2.19,212.06,2.55,211.62
2003,8,4,6.59,60.19,2.13,11.97,3.76,7.87,13.65,75.97,2.23,242.88,2.41,243.31
2003,8,5,5.74,53.31,0,12.02,1.74,6.88,14.34,76.07,2.7,229.12,2.91,228.19
2003,8,6,4.94,40.31,0.06,13.88,-0.31,6.78,15.23,75.92,2.61,230.31,2.71,226.12
2003,8,7,4.7,38,0.45,13.76,-0.98,6.4,14.55,76.04,2.45,230.19,2.5,229
2003,8,8,3.23,27.5,0,14.43,-5.87,4.28,15.12,76.15,2.53,226.62,2.72,225.81
2003,8,9,4.21,30.06,0,15.4,-2.67,6.37,16.58,75.96,2.37,214.19,2.68,213.38
2003,8,10,4.94,36.81,0.15,15.67,-0.36,7.65,16.91,75.93,2.55,224.12,2.88,223.56
2003,8,11,4.33,33.25,0.4,16,-2.05,6.98,16.87,76.04,2.73,235.94,3,222.94
2003,8,12,4.76,33.06,0,16.55,-0.93,7.81,18.03,75.99,2.3,208.94,2.78,210.69
2003,8,13,5.43,36.81,0,17.06,0.98,9.01,18.08,75.96,1.84,180.19,2.3,168.19
2003,8,14,4.27,29.69,0,18.69,-2.35,8.17,20.26,75.93,2.45,126.56,3.38,128.38
2003,8,15,5.31,34.31,0,19.18,0.6,9.89,20.81,75.99,3.23,206.31,4.11,206.75
2003,8,16,4.21,24.25,0,20.23,-2.34,8.94,20.62,76.15,2.81,231,3.02,229.75
2003,8,17,3.3,19.81,0,19.4,-5.5,6.95,19.61,76.06,2.96,227.12,3.2,226.19
2003,8,18,3.72,23.19,0,17.55,-3.99,6.78,17.07,75.95,3.58,256.94,4.15,257.31
2003,8,19,3.91,27,0,16.55,-3.52,6.51,17.23,75.75,2.98,248.19,3.34,248.25
2003,8,20,5.55,44.62,0,13.55,1.28,7.41,14.73,75.67,1.57,282.06,1.74,279.94
2003,8,21,5.62,48.5,0.26,12.62,1.46,7.05,14.19,75.84,2.16,213.5,2.3,212.38
2003,8,22,4.82,39.12,0,14.23,-0.61,6.81,15.44,75.99,2.8,224.12,2.97,222.5
2003,8,23,4.03,30.69,0,15.33,-2.88,6.23,15.89,76.1,2.8,213.81,2.92,211.5
2003,8,24,4.21,29.94,0.44,16.13,-2.35,6.89,16.94,76,2.89,228.94,3.12,226.56
2003,8,25,4.64,32.31,0,16.33,-1.17,7.58,17.54,75.95,2.61,234.12,2.83,232.94
2003,8,26,5,35.56,0.01,15.87,0,7.94,16.58,75.93,2.23,231,2.32,230.12
2003,8,27,4.64,34.62,0.4,15.13,-1.01,7.06,15.99,75.91,2.59,218.06,2.81,216
2003,8,28,4.64,34.75,0.35,15.67,-1.07,7.3,16.39,75.99,2.71,221.75,2.99,220.5
2003,8,29,4.46,30.5,0.02,16.67,-1.6,7.54,17.22,76.01,2.65,220,2.89,218.38
2003,8,30,5.74,41.31,0.43,15.71,1.58,8.65,16.82,76.06,2.59,227.25,2.98,227.25
2003,8,31,6.04,47.31,0.5,15.12,2.41,8.76,16.74,76.15,2.1,198,2.38,215.25
2003,9,1,4.7,36.19,0,16.11,-0.89,7.61,17.77,75.93,2.68,189.88,3.29,192.56
2003,9,2,4.76,36.75,0,16.33,-0.98,7.68,17.8,75.89,2.88,212.75,3.52,212.31
2003,9,3,4.27,29.88,0,16.99,-2.16,7.41,18.32,75.86,2.62,200.5,3.04,204.44
2003,9,4,4.09,29.81,0.01,16.19,-2.9,6.65,17.9,75.92,2.52,202.69,3,201.81
2003,9,5,4.46,34.19,0.02,14.81,-1.67,6.57,16.2,75.92,2.83,115.88,3.91,116.81
2003,9,6,5.25,38.88,0,15.55,0.49,8.01,16.74,75.86,4.98,122.88,6.72,123.88
2003,9,7,4.27,29.44,0,16.33,-2.22,7.05,17.75,75.81,5.45,126.75,7.21,127.81
2003,9,8,3.66,24.75,0,16.83,-4.1,6.37,18.14,75.89,2.75,196.75,3.7,198.06
2003,9,9,4.58,31.75,0,15.97,-1.36,7.3,16.8,76.09,2.66,224.75,3.05,224.38
2003,9,10,5.07,37.44,0,15.65,0.12,7.88,16.69,75.97,2.43,229.12,2.62,227.06
2003,9,11,5.31,37.62,0,15.88,0.68,8.28,16.58,75.82,2.86,236.88,3.23,235.44
2003,9,12,5.37,43.81,0,13.98,0.87,7.42,14.91,75.91,2.75,231.31,2.98,229.75
2003,9,13,5,45.62,0,11.98,-0.06,5.96,12.79,76.01,2.61,238.12,2.84,233.88
2003,9,14,4.33,43.25,0,11.24,-1.92,4.66,12.12,76.11,2.66,226.62,2.94,224.5
2003,9,15,4.7,50.38,0.94,9.4,-0.92,4.24,10.22,76.17,2.36,247.88,2.6,246.06
2003,9,16,5.37,65.81,0.25,7.58,0.95,4.26,9.58,76.25,2.18,197.38,2.51,209.62
2003,9,17,3.85,48.25,0.18,7.89,-3.93,1.98,9.19,76.26,2.37,189.06,2.63,185.75
2003,9,18,2.62,28.88,0,11.32,-8.56,1.38,11.56,76.1,3.05,201.44,3.52,199.12
2003,9,19,2.44,25,0,13.44,-9.38,2.03,13.11,76.25,2.99,199.5,3.6,198.31
2003,9,20,1.89,15.56,0,14.02,-11.8,1.12,12.81,76.42,2.68,207.94,2.98,207
2003,9,21,2.2,18.88,0,13.48,-10.37,1.55,13.02,76.3,2.88,221.25,3.18,218.88
2003,9,22,3.85,39.56,0.05,10.18,-3.62,3.28,10.47,76.38,2.41,236.12,2.63,233.12
2003,9,23,5.25,69.56,0.53,6.16,0.74,3.45,7.6,76.33,1.72,192.19,1.73,213.94
2003,9,24,4.58,62.62,0,5.97,-1.32,2.33,7.62,76.17,1.99,208.25,2.08,206.25
2003,9,25,3.78,49.56,0.21,6.52,-3.87,1.33,7.2,76.12,2.27,200.12,2.37,197.94
2003,9,26,3.48,53.12,3.56,4.16,-4.79,-0.31,4.37,76.15,2.08,229.25,2.31,226.5
2003,9,27,2.87,52.69,0.36,2.1,-7.21,-2.56,3.15,76.4,2.39,229.69,2.74,228.62
2003,9,28,1.83,34.31,0,3.5,-12.31,-4.41,3.5,76.16,2.35,225.88,2.54,226.5
2003,9,29,2.14,33.56,0.21,4.05,-10.6,-3.27,3.59,76.08,2.38,203.25,2.56,201.06
2003,9,30,1.77,27.06,0,5.19,-12.7,-3.75,4.12,76.05,2.23,208.19,2.41,206.12
2003,10,1,1.83,26.38,0,5.8,-12.14,-3.17,4.76,76.08,2.51,203.25,2.74,201.81
2003,10,2,1.95,26.75,0,7.03,-11.56,-2.27,6.15,76.19,2.69,199.5,3,197.5
2003,10,3,2.32,27.81,0,9.18,-9.85,-0.34,9.19,76.31,2.46,223.5,2.84,221.69
2003,10,4,2.87,28.31,0.28,10.25,-7.42,1.42,8.83,76.3,2.32,221.75,2.77,236.75
2003,10,5,5.55,66.38,5.22,7.71,1.08,4.4,8.12,76.17,2.02,206.25,2.41,206.62
2003,10,6,6.16,75.88,6.02,7.19,2.8,5,7.53,75.94,2.31,184.44,2.73,184.38
2003,10,7,5.62,86.44,3.93,3.56,1.39,2.48,4.34,76.1,1.61,188.44,1.88,188.5
